system   D            wsystem.c:583  maybe_parent_dir                 [   0.00126] Also searching C:\Users\Leonardo\Documents\Visual Studio 11\Projects\Projeto Final\
display  D   display_settings.c:486  _al_score_display_settings       [   0.04381] Score is : 598
display  D   display_settings.c:486  _al_score_display_settings       [   0.04383] Score is : 593
display  D   display_settings.c:486  _al_score_display_settings       [   0.04385] Score is : 589
display  D   display_settings.c:486  _al_score_display_settings       [   0.04387] Score is : 587
display  D   display_settings.c:486  _al_score_display_settings       [   0.04389] Score is : 586
display  D   display_settings.c:486  _al_score_display_settings       [   0.04391] Score is : 585
display  D   display_settings.c:486  _al_score_display_settings       [   0.04393] Score is : 641
display  D   display_settings.c:486  _al_score_display_settings       [   0.04395] Score is : 609
display  D   display_settings.c:486  _al_score_display_settings       [   0.04397] Score is : 598
display  D   display_settings.c:486  _al_score_display_settings       [   0.04398] Score is : 593
display  D   display_settings.c:486  _al_score_display_settings       [   0.04400] Score is : 589
display  D   display_settings.c:486  _al_score_display_settings       [   0.04402] Score is : 587
display  D   display_settings.c:486  _al_score_display_settings       [   0.04404] Score is : 586
display  D   display_settings.c:486  _al_score_display_settings       [   0.04406] Score is : 585
display  D   display_settings.c:357  _al_score_display_settings       [   0.04408] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04410] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04412] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04414] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04416] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04418] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04420] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04422] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04424] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04426] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04428] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04430] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04432] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04434] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04436] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04438] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04440] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04442] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04444] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04446] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04448] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04450] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04452] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04454] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04456] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04458] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04460] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04462] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04464] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04466] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04468] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04470] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04472] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04474] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04476] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04478] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04480] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04482] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04484] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04486] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04488] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04490] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04492] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04494] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04496] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04498] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04500] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04502] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04504] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04506] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04508] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04510] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04512] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04514] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04516] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04518] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04520] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04522] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04524] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04526] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04528] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04530] Single Buffer requirement not met.
display  D   display_settings.c:357  _al_score_display_settings       [   0.04532] Single Buffer requirement not met.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04534] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04536] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04538] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04540] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04542] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04544] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04546] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04548] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04550] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04552] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04554] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04556] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04558] Display not compatible with Allegro.
display  D   display_settings.c:197  _al_score_display_settings       [   0.04560] Display not compatible with Allegro.
d3d      D         d3d_disp.cpp:1836 d3d_create_display_internals     [   0.04573] Trying format 0 of 428.
d3d      I         d3d_disp.cpp:1514 d3d_display_thread_proc          [   0.04643] Chose a display format: 23
d3d      I         d3d_disp.cpp:1583 d3d_display_thread_proc          [   0.04650] Normal window.
d3d      I         d3d_disp.cpp:978  d3d_create_device                [   0.06604] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:1058 d3d_create_device                [   0.18134] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:1066 d3d_create_device                [   0.18141] Success
d3d      D         d3d_disp.cpp:1859 d3d_create_display_internals     [   0.18144] Resumed after wait.
d3d      I         d3d_disp.cpp:1884 d3d_create_display_internals     [   0.18159] Format 0 succeeded.
font     D                ttf.c:799  al_load_ttf_font_stretch_f       [   0.18787] Font fonts/ALGER.TTF loaded with pixel size 0 x 18.
font     D                ttf.c:801  al_load_ttf_font_stretch_f       [   0.18792]     ascent=16.0, descent=-4.0, height=24.0
dtor     D               dtor.c:184  _al_register_destructor          [   0.18796] added dtor for object 02938F20, func 0FDA1DA7
dtor     D               dtor.c:184  _al_register_destructor          [   0.18805] added dtor for object 029395A0, func 0FDA1951
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19590] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19594] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19596] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19598] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19600] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19602] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19603] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19605] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.19607] Fake format
d3d      D         d3d_disp.cpp:1362 real_choose_bitmap_format        [   0.19609] Alpha doesn't match
d3d      D         d3d_disp.cpp:1369 real_choose_bitmap_format        [   0.19611] Adapter format is 23
d3d      D         d3d_disp.cpp:1372 real_choose_bitmap_format        [   0.19613] Found a format
d3d      I         d3d_disp.cpp:2446 _al_d3d_create_bitmap            [   0.19615] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.19746] added dtor for object 0293A938, func 0FDA27D4
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.20548] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.20554] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21964] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21968] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21970] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21972] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21973] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21975] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21977] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21979] Fake format
d3d      D         d3d_disp.cpp:1354 real_choose_bitmap_format        [   0.21981] Fake format
d3d      D         d3d_disp.cpp:1362 real_choose_bitmap_format        [   0.21982] Alpha doesn't match
d3d      D         d3d_disp.cpp:1369 real_choose_bitmap_format        [   0.21984] Adapter format is 23
d3d      D         d3d_disp.cpp:1372 real_choose_bitmap_format        [   0.21986] Found a format
d3d      I         d3d_disp.cpp:2446 _al_d3d_create_bitmap            [   0.21988] Chose bitmap format 9
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.22699] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.22705] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.23225] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.23230] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.23353] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.23357] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.23497] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.23500] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.23637] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.23641] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:457  _al_d3d_sync_bitmap              [   0.24237] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:462  _al_d3d_sync_bitmap              [   0.24244] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [   4.61255] removed dtor for object 0293A938
dtor     D               dtor.c:214  _al_unregister_destructor        [   4.61387] removed dtor for object 02938F20
d3d      W          d3d_bmp.cpp:725  d3d_destroy_bitmap               [   4.61508] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [   4.61608] removed dtor for object 029395A0
d3d      W         d3d_disp.cpp:798  d3d_destroy_device               [   4.62280] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1705 d3d_display_thread_proc          [   4.65687] d3d display thread exits
